time_s	dy_m
139.844071	0.127554
139.877415	0.131094
139.910759	0.128441
139.944103	0.128441
139.977447	0.128441
140.010791	0.131981
140.044135	0.132868
140.077478	0.130204
140.110822	0.131091
140.144166	0.128441
140.177510	0.128441
140.210854	0.128441
140.244198	0.128434
140.277541	0.131981
140.310885	0.129317
140.344229	0.130204
140.377573	0.131091
140.410917	0.131981
140.444261	0.129326
140.477604	0.129317
140.510948	0.130204
140.544292	0.131091
140.577636	0.131978
140.610980	0.129329
140.644324	0.131110
140.677667	0.130213
140.711011	0.130215
140.744355	0.130215
140.777699	0.133756
140.811043	0.131091
140.844387	0.131978
140.877731	0.132866
140.911074	0.130206
140.944418	0.131091
140.977762	0.131978
141.011106	0.132868
141.044450	0.131997
141.077794	0.131103
141.111137	0.131091
141.144481	0.131978
141.177825	0.132866
141.211169	0.133753
141.244513	0.131091
141.277857	0.131978
141.311200	0.132868
141.344544	0.131997
141.377888	0.131103
141.411232	0.132865
141.444576	0.130215
141.477920	0.133756
141.511264	0.132850
141.544607	0.134654
141.577951	0.134643
141.611295	0.131978
141.644639	0.132866
141.677983	0.133756
141.711327	0.134643
141.744670	0.135530
141.778014	0.132866
141.811358	0.133753
141.844702	0.134643
141.878046	0.135530
141.911390	0.132868
141.944733	0.133753
141.978077	0.134643
142.011421	0.135530
142.044765	0.134659
142.078109	0.133764
142.111453	0.133753
142.144797	0.134640
142.178140	0.135530
142.211484	0.136417
142.244828	0.133756
142.278172	0.134640
142.311516	0.135527
142.344860	0.134659
142.378203	0.133764
142.411547	0.135546
142.444891	0.134643
142.478235	0.135527
142.511579	0.136429
142.544923	0.136417
142.578266	0.135546
142.611610	0.134652
142.644954	0.136430
142.678298	0.136415
142.711642	0.133765
142.744986	0.135527
142.778330	0.136415
142.811673	0.137302
142.845017	0.134650
142.878361	0.134652
142.911705	0.136433
142.945049	0.135539
142.978393	0.135527
143.011736	0.136417
143.045080	0.137305
143.078424	0.138192
143.111768	0.135530
143.145112	0.136415
143.178456	0.137305
143.211799	0.136433
143.245143	0.135540
143.278487	0.139079
143.311831	0.136415
143.345175	0.137302
143.378519	0.138189
143.411863	0.139079
143.445206	0.136415
143.478550	0.137302
143.511894	0.138192
143.545238	0.139079
143.578582	0.136415
143.611926	0.137302
143.645269	0.138192
143.678613	0.139079
143.711957	0.136417
143.745301	0.137302
143.778645	0.138192
143.811989	0.139079
143.845332	0.139966
143.878676	0.137302
143.912020	0.138189
143.945364	0.139088
143.978708	0.139079
144.012052	0.139966
144.045395	0.137312
144.078739	0.140851
144.112083	0.138189
144.145427	0.139077
144.178771	0.139964
144.212115	0.137312
144.245459	0.137313
144.278802	0.139095
144.312146	0.138189
144.345490	0.139077
144.378834	0.139964
144.412178	0.137314
144.445522	0.139095
144.478865	0.138201
144.512209	0.139982
144.545553	0.139077
144.578897	0.139964
144.612241	0.137313
144.645585	0.140863
144.678928	0.140851
144.712272	0.141741
144.745616	0.139077
144.778960	0.139964
144.812304	0.140854
144.845648	0.141741
144.878992	0.139082
144.912335	0.139086
144.945679	0.139089
144.979023	0.142638
145.012367	0.142628
145.045711	0.139968
145.079055	0.140851
145.112398	0.141741
145.145742	0.142628
145.179086	0.143516
145.212430	0.140851
145.245774	0.141741
145.279118	0.142628
145.312461	0.143516
145.345805	0.140851
145.379149	0.141741
145.412493	0.142628
145.445837	0.143516
145.479181	0.140856
145.512525	0.141741
145.545868	0.142628
145.579212	0.143516
145.612556	0.140856
145.645900	0.141738
145.679244	0.142628
145.712588	0.143516
145.745931	0.142644
145.779275	0.141750
145.812619	0.141738
145.845963	0.142628
145.879307	0.143516
145.912651	0.144403
145.945994	0.141738
145.979338	0.142628
146.012682	0.143516
146.046026	0.144403
146.079370	0.141743
146.112714	0.142626
146.146058	0.143516
146.179401	0.144403
146.212745	0.145302
146.246089	0.145290
146.279433	0.142631
146.312777	0.142631
146.346121	0.146189
146.379464	0.146189
146.412808	0.146175
146.446152	0.147065
146.479496	0.144400
146.512840	0.145290
146.546184	0.146177
146.579527	0.147065
146.612871	0.144405
146.646215	0.144400
146.679559	0.145288
146.712903	0.146175
146.746247	0.147065
146.779590	0.147952
146.812934	0.145288
146.846278	0.146175
146.879622	0.147062
146.912966	0.147952
146.946310	0.145288
146.979654	0.146175
147.012997	0.147065
147.046341	0.147949
147.079685	0.145288
147.113029	0.146175
147.146373	0.147062
147.179717	0.147952
147.213060	0.145288
147.246404	0.146175
147.279748	0.147065
147.313092	0.147949
147.346436	0.145295
147.379780	0.148837
147.413123	0.146175
147.446467	0.147062
147.479811	0.147949
147.513155	0.145299
147.546499	0.145299
147.579843	0.148839
147.613187	0.146175
147.646530	0.147065
147.679874	0.147952
147.713218	0.148839
147.746562	0.149727
147.779906	0.147065
147.813250	0.147952
147.846593	0.148839
147.879937	0.149727
147.913281	0.147062
147.946625	0.147952
147.979969	0.148839
148.013313	0.149727
148.046656	0.147067
148.080000	0.147072
148.113344	0.147070
148.146688	0.147074
148.180032	0.147066
148.213376	0.147952
148.246720	0.148839
148.280063	0.149727
148.313407	0.150614
148.346751	0.147949
148.380095	0.148839
148.413439	0.149727
148.446783	0.150625
148.480126	0.150614
148.513470	0.147955
148.546814	0.147955
148.580158	0.147961
148.613502	0.151501
148.646846	0.148839
148.680189	0.149727
148.713533	0.148855
148.746877	0.151513
148.780221	0.151513
148.813565	0.151501
148.846909	0.147059
148.880253	0.151513
148.913596	0.151511
148.946940	0.151501
148.980284	0.148846
149.013628	0.148846
149.046972	0.148849
149.080316	0.152400
149.113659	0.148842
149.147003	0.148846
149.180347	0.148849
149.213691	0.152400
149.247035	0.148842
149.280379	0.148842
149.313722	0.148849
149.347066	0.150630
149.380410	0.149735
149.413754	0.149735
149.447098	0.149729
149.480442	0.149734
149.513786	0.149736
149.547129	0.153287
149.580473	0.151517
149.613817	0.150623
149.647161	0.148833
149.680505	0.149736
149.713849	0.153285
149.747192	0.151517
149.780536	0.150623
149.813880	0.154163
149.847224	0.149720
149.880568	0.150623
149.913912	0.150623
149.947255	0.152404
149.980599	0.151510
150.013943	0.151504
150.047287	0.151508
150.080631	0.151508
150.113975	0.155062
150.147318	0.155050
150.180662	0.152388
150.214006	0.153276
150.247350	0.152404
150.280694	0.151511
150.314038	0.155062
150.347382	0.155050
150.380725	0.152395
150.414069	0.155938
150.447413	0.153283
150.480757	0.153284
150.514101	0.153276
150.547445	0.152404
150.580788	0.151511
150.614132	0.153292
150.647476	0.152398
150.680820	0.152390
150.714164	0.153276
150.747508	0.152410
150.780851	0.155059
150.814195	0.153292
150.847539	0.155946
150.880883	0.154179
150.914227	0.156836
150.947571	0.153278
150.980915	0.153283
151.014258	0.153287
151.047602	0.156836
151.080946	0.153277
151.114290	0.154165
151.147634	0.156841
151.180978	0.155945
151.214321	0.154180
151.247665	0.153285
151.281009	0.155065
151.314353	0.157723
151.347697	0.154166
151.381041	0.154166
151.414384	0.157723
151.447728	0.157723
151.481072	0.154166
151.514416	0.154170
151.547760	0.154173
151.581104	0.154173
151.614448	0.154166
151.647791	0.154170
151.681135	0.154173
151.714479	0.157723
151.747823	0.155953
151.781167	0.158611
151.814511	0.156841
151.847854	0.155947
151.881198	0.155939
151.914542	0.156832
151.947886	0.156832
151.981230	0.156834
152.014574	0.156834
152.047917	0.156832
152.081261	0.156832
152.114605	0.156836
152.147949	0.158614
152.181293	0.159502
152.214637	0.158606
152.247981	0.158608
152.281324	0.160390
152.314668	0.159495
152.348012	0.159487
152.381356	0.158615
152.414700	0.161268
152.448044	0.161273
152.481387	0.157717
152.514731	0.157722
152.548075	0.161273
152.581419	0.161273
152.614763	0.161261
152.648107	0.158606
152.681450	0.158606
152.714794	0.158611
152.748138	0.158601
152.781482	0.159487
152.814826	0.158615
152.848170	0.159502
152.881514	0.162160
152.914857	0.158601
152.948201	0.159487
152.981545	0.158616
153.014889	0.159502
153.048233	0.162160
153.081577	0.158601
153.114920	0.159487
153.148264	0.158615
153.181608	0.159502
153.214952	0.162160
153.248296	0.158601
153.281640	0.159487
153.314983	0.158616
153.348327	0.159502
153.381671	0.162160
153.415015	0.158601
153.448359	0.159487
153.481703	0.158621
153.515046	0.159502
153.548390	0.162160
153.581734	0.158606
153.615078	0.158606
153.648422	0.158611
153.681766	0.162160
153.715110	0.158602
153.748453	0.158606
153.781797	0.158611
153.815141	0.160389
153.848485	0.161273
153.881829	0.157723
153.915173	0.159502
153.948516	0.162160
153.981860	0.158602
154.015204	0.158606
154.048548	0.158606
154.081892	0.162160
154.115236	0.158602
154.148579	0.158606
154.181923	0.158611
154.215267	0.162160
154.248611	0.158602
154.281955	0.158606
154.315299	0.158606
154.348643	0.162160
154.381986	0.158602
154.415330	0.158606
154.448674	0.158606
154.482018	0.162158
154.515362	0.158601
154.548706	0.159487
154.582049	0.158615
154.615393	0.159502
154.648737	0.160389
154.682081	0.161273
154.715425	0.157721
154.748769	0.159502
154.782112	0.162160
154.815456	0.160390
154.848800	0.161273
154.882144	0.157721
154.915488	0.159502
154.948832	0.160389
154.982176	0.161273
155.015519	0.159502
155.048863	0.158606
155.082207	0.160389
155.115551	0.161273
155.148895	0.157723
155.182239	0.159502
155.215582	0.160389
155.248926	0.161273
155.282270	0.157723
155.315614	0.159502
155.348958	0.160389
155.382302	0.161273
155.415645	0.157721
155.448989	0.159502
155.482333	0.160389
155.515677	0.161273
155.549021	0.157717
155.582365	0.157723
155.615709	0.161273
155.649052	0.157715
155.682396	0.157717
155.715740	0.159502
155.749084	0.160389
155.782428	0.159492
155.815772	0.161277
155.849115	0.160381
155.882459	0.162163
155.915803	0.161273
155.949147	0.157719
155.982491	0.157719
156.015835	0.159502
156.049178	0.160389
156.082522	0.159495
156.115866	0.161277
156.149210	0.160381
156.182554	0.158615
156.215898	0.159502
156.249241	0.160389
156.282585	0.161276
156.315929	0.160385
156.349273	0.162163
156.382617	0.161273
156.415961	0.157719
156.449305	0.159502
156.482648	0.160389
156.515992	0.159494
156.549336	0.161273
156.582680	0.159502
156.616024	0.160389
156.649368	0.159494
156.682711	0.159498
156.716055	0.161277
156.749399	0.160381
156.782743	0.158615
156.816087	0.159502
156.849431	0.160389
156.882774	0.159495
156.916118	0.159487
156.949462	0.158615
156.982806	0.157723
157.016150	0.157714
157.049494	0.158599
157.082838	0.161276
157.116181	0.160385
157.149525	0.156827
157.182869	0.156834
157.216213	0.158614
157.249557	0.159499
157.282901	0.159494
157.316244	0.157727
157.349588	0.158614
157.382932	0.159499
157.416276	0.155949
157.449620	0.157728
157.482964	0.156832
157.516307	0.158615
157.549651	0.157719
157.582995	0.159499
157.616339	0.157727
157.649683	0.158614
157.683027	0.157719
157.716371	0.159499
157.749714	0.157727
157.783058	0.158614
157.816402	0.157719
157.849746	0.159499
157.883090	0.157727
157.916434	0.156834
157.949777	0.158615
157.983121	0.157719
158.016465	0.157721
158.049809	0.155960
158.083153	0.156841
158.116497	0.155949
158.149840	0.155939
158.183184	0.156825
158.216528	0.155953
158.249872	0.155060
158.283216	0.156840
158.316560	0.157727
158.349904	0.158612
158.383247	0.158608
158.416591	0.158611
158.449935	0.155053
158.483279	0.155053
158.516623	0.155060
158.549967	0.156840
158.583310	0.157727
158.616654	0.156834
158.649998	0.158615
158.683342	0.157721
158.716686	0.159502
158.750030	0.158599
158.783373	0.155945
158.816717	0.155945
158.850061	0.157727
158.883405	0.156834
158.916749	0.156834
158.950093	0.158615
158.983437	0.154172
159.016780	0.155953
159.050124	0.156840
159.083468	0.155939
159.116812	0.158615
159.150156	0.154172
159.183500	0.154172
159.216843	0.155953
159.250187	0.156840
159.283531	0.157727
159.316875	0.158615
159.350219	0.157719
159.383563	0.154172
159.416906	0.157723
159.450250	0.157712
159.483594	0.155053
159.516938	0.155060
159.550282	0.155060
159.583626	0.156841
159.616969	0.157727
159.650313	0.156832
159.683657	0.156834
159.717001	0.156832
159.750345	0.156832
159.783689	0.158612
159.817033	0.155062
159.850376	0.155060
159.883720	0.156840
159.917064	0.157728
159.950408	0.156834
159.983752	0.156825
160.017096	0.155953
160.050439	0.158611
160.083783	0.156840
160.117127	0.157728
160.150471	0.156834
160.183815	0.158615
160.217159	0.154173
160.250502	0.155953
160.283846	0.156840
160.317190	0.157727
160.350534	0.156834
160.383878	0.155072
160.417222	0.155952
160.450566	0.156840
160.483909	0.157724
160.517253	0.154174
160.550597	0.155952
160.583941	0.158611
160.617285	0.156840
160.650629	0.155938
160.683972	0.155072
160.717316	0.155952
160.750660	0.156840
160.784004	0.157724
160.817348	0.154166
160.850692	0.154174
160.884035	0.155952
160.917379	0.156840
160.950723	0.157728
160.984067	0.156834
161.017411	0.155072
161.050755	0.157721
161.084099	0.154173
161.117442	0.157723
161.150786	0.154166
161.184130	0.157712
161.217474	0.155060
161.250818	0.156840
161.284162	0.155938
161.317505	0.156834
161.350849	0.155066
161.384193	0.154174
161.417537	0.155952
161.450881	0.156840
161.484225	0.157728
161.517568	0.156834
161.550912	0.156825
161.584256	0.154166
161.617600	0.154166
161.650944	0.154166
161.684288	0.154174
161.717632	0.155952
161.750975	0.156840
161.784319	0.157728
161.817663	0.155066
161.851007	0.154174
161.884351	0.154174
161.917695	0.154174
161.951038	0.155952
161.984382	0.156840
162.017726	0.154185
162.051070	0.153285
162.084414	0.156825
162.117758	0.154166
162.151101	0.154168
162.184445	0.154170
162.217789	0.154174
162.251133	0.155952
162.284477	0.155059
162.317821	0.155050
162.351165	0.155938
162.384508	0.156832
162.417852	0.153285
162.451196	0.155065
162.484540	0.155952
162.517884	0.156840
162.551228	0.155945
162.584571	0.155946
162.617915	0.154185
162.651259	0.155065
162.684603	0.155953
162.717947	0.156841
162.751291	0.155945
162.784634	0.155945
162.817978	0.155946
162.851322	0.154185
162.884666	0.155065
162.918010	0.155952
162.951354	0.156841
162.984697	0.154179
163.018041	0.156834
163.051385	0.153285
163.084729	0.155065
163.118073	0.154174
163.151417	0.155952
163.184761	0.156837
163.218104	0.155065
163.251448	0.155952
163.284792	0.153298
163.318136	0.154179
163.351480	0.153287
163.384824	0.153284
163.418167	0.153284
163.451511	0.153287
163.484855	0.155065
163.518199	0.154165
163.551543	0.155057
163.584887	0.155059
163.618230	0.153298
163.651574	0.154178
163.684918	0.153278
163.718262	0.153283
163.751606	0.153287
163.784950	0.153285
163.818294	0.153278
163.851637	0.153287
163.884981	0.153278
163.918325	0.153285
163.951669	0.153285
163.985013	0.155065
164.018357	0.154170
164.051700	0.154170
164.085044	0.154172
164.118388	0.155953
164.151732	0.153298
164.185076	0.154179
164.218420	0.155066
164.251763	0.154174
164.285107	0.154174
164.318451	0.154174
164.351795	0.154172
164.385139	0.154173
164.418483	0.155953
164.451827	0.153298
164.485170	0.154179
164.518514	0.153278
164.551858	0.153285
164.585202	0.153285
164.618546	0.153287
164.651890	0.153287
164.685233	0.153287
164.718577	0.153287
164.751921	0.153283
164.785265	0.155066
164.818609	0.154170
164.851953	0.154174
164.885296	0.154174
164.918640	0.154170
164.951984	0.154170
164.985328	0.154170
165.018672	0.154172
165.052016	0.154163
165.085360	0.155057
165.118703	0.153298
165.152047	0.154179
165.185391	0.153287
165.218735	0.153284
165.252079	0.153283
165.285423	0.153283
165.318766	0.153285
165.352110	0.155066
165.385454	0.155953
165.418798	0.156841
165.452142	0.155938
165.485486	0.155066
165.518829	0.154174
165.552173	0.154174
165.585517	0.154170
165.618861	0.154173
165.652205	0.155953
165.685549	0.156841
165.718892	0.154179
165.752236	0.156836
165.785580	0.156825
165.818924	0.154170
165.852268	0.154168
165.885612	0.154173
165.918956	0.155952
165.952299	0.156841
165.985643	0.155946
166.018987	0.154179
166.052331	0.155065
166.085675	0.157719
166.119019	0.155952
166.152362	0.155050
166.185706	0.157724
166.219050	0.154174
166.252394	0.155952
166.285738	0.155052
166.319082	0.154185
166.352425	0.156836
166.385769	0.155066
166.419113	0.157723
166.452457	0.157723
166.485801	0.154170
166.519145	0.154168
166.552489	0.155952
166.585832	0.155060
166.619176	0.155052
166.652520	0.157728
166.685864	0.156834
166.719208	0.155066
166.752552	0.154173
166.785895	0.157723
166.819239	0.154170
166.852583	0.154170
166.885927	0.154173
166.919271	0.154173
166.952615	0.154170
166.985958	0.154170
167.019302	0.155952
167.052646	0.155062
167.085990	0.155050
167.119334	0.154180
167.152678	0.156832
167.186022	0.155065
167.219365	0.155952
167.252709	0.155059
167.286053	0.155050
167.319397	0.154185
167.352741	0.155065
167.386085	0.155952
167.419428	0.156840
167.452772	0.155946
167.486116	0.154179
167.519460	0.155065
167.552804	0.155952
167.586148	0.156840
167.619491	0.155946
167.652835	0.155938
167.686179	0.155066
167.719523	0.155952
167.752867	0.156840
167.786211	0.155946
167.819555	0.154179
167.852898	0.156834
167.886242	0.155066
167.919586	0.155952
167.952930	0.155059
167.986274	0.155050
168.019618	0.155946
168.052961	0.154179
168.086305	0.155065
168.119649	0.155952
168.152993	0.155050
168.186337	0.157727
168.219681	0.155065
168.253024	0.155952
168.286368	0.155059
168.319712	0.156841
168.353056	0.155945
168.386400	0.154179
168.419744	0.155065
168.453088	0.155952
168.486431	0.155057
168.519775	0.155059
168.553119	0.153292
168.586463	0.154178
168.619807	0.155065
168.653151	0.154172
168.686494	0.152403
168.719838	0.153291
168.753182	0.154178
168.786526	0.153284
168.819870	0.155066
168.853214	0.154172
168.886557	0.152404
168.919901	0.151511
168.953245	0.153292
168.986589	0.152400
169.019933	0.152400
169.053277	0.154178
169.086620	0.155066
169.119964	0.150623
169.153308	0.152403
169.186652	0.151511
169.219996	0.153291
169.253340	0.154179
169.286684	0.153287
169.320027	0.153284
169.353371	0.155065
169.386715	0.152403
169.420059	0.151511
169.453403	0.151503
169.486747	0.154179
169.520090	0.151516
169.553434	0.152403
169.586778	0.151511
169.620122	0.151511
169.653466	0.151506
169.686810	0.151508
169.720153	0.151511
169.753497	0.153292
169.786841	0.150629
169.820185	0.149736
169.853529	0.151516
169.886873	0.152403
169.920217	0.151511
169.953560	0.153292
169.986904	0.150629
170.020248	0.151516
170.053592	0.152403
170.086936	0.151513
170.120280	0.153291
170.153623	0.150630
170.186967	0.151516
170.220311	0.152403
170.253655	0.151513
170.286999	0.153291
170.320343	0.150630
170.353686	0.151516
170.387030	0.150623
