time_s	angle_deg
92.995974	-5.000014
93.029318	-5.800014
93.062662	-3.400014
93.096006	-6.600014
93.129349	-5.000015
93.162693	-5.800015
93.196037	-3.400015
93.229381	-3.400015
93.262725	-3.400015
93.296069	-3.400015
93.329412	-3.400015
93.362756	-3.400015
93.396100	-3.400015
93.429444	-6.300015
93.462788	-5.000015
93.496132	-5.800015
93.529476	-3.400015
93.562819	-3.400015
93.596163	-6.300015
93.629507	-5.000016
93.662851	-5.800016
93.696195	-3.400016
93.729539	-3.400016
93.762882	-6.600016
93.796226	-5.000016
93.829570	-5.800016
93.862914	-6.600016
93.896258	-5.000016
93.929602	-5.800016
93.962945	-6.600016
93.996289	-5.000017
94.029633	-5.800017
94.062977	-6.600017
94.096321	-5.000017
94.129665	-5.800017
94.163009	-6.600017
94.196352	-5.000017
94.229696	-5.800018
94.263040	-6.300018
94.296384	-4.900018
94.329728	-6.200018
94.363072	-5.800018
94.396415	-5.000018
94.429759	-5.400018
94.463103	-5.800017
94.496447	-6.300017
94.529791	-4.900017
94.563135	-6.200017
94.596478	-5.800018
94.629822	-5.000017
94.663166	-4.800017
94.696510	-6.600017
94.729854	-6.300017
94.763198	-5.000017
94.796542	-5.400017
94.829885	-5.800017
94.863229	-3.400017
94.896573	-3.400017
94.929917	-3.400017
94.963261	-3.400017
94.996605	-3.400017
95.029948	-3.400017
95.063292	-6.300017
95.096636	-4.800017
95.129980	-5.400017
95.163324	-5.800017
95.196668	-3.400016
95.230011	-3.400017
95.263355	-3.400017
95.296699	-3.400017
95.330043	-3.400017
95.363387	-3.400017
95.396731	-6.300017
95.430075	-4.500016
95.463418	-5.000016
95.496762	-5.800016
95.530106	-4.100016
95.563450	-4.100016
95.596794	-6.300016
95.630138	-5.000016
95.663481	-5.800016
95.696825	-6.300016
95.730169	-5.000016
95.763513	-5.800016
95.796857	-6.300016
95.830201	-5.000016
95.863544	-5.800016
95.896888	-6.300016
95.930232	-5.000016
95.963576	-5.800016
95.996920	-6.300016
96.030264	-5.000016
96.063608	-5.800016
96.096951	-6.300016
96.130295	-5.000016
96.163639	-5.800016
96.196983	-6.300016
96.230327	-5.000016
96.263671	-5.800016
96.297014	-6.300016
96.330358	-4.800016
96.363702	-5.800016
96.397046	-6.300016
96.430390	-4.800016
96.463734	-5.800016
96.497077	-6.300016
96.530421	-4.800016
96.563765	-5.800015
96.597109	-6.300015
96.630453	-4.500015
96.663797	-5.800015
96.697140	-5.900015
96.730484	-4.400015
96.763828	-5.800015
96.797172	-6.300015
96.830516	-4.500015
96.863860	-5.000015
96.897204	-5.800015
96.930547	-6.600015
96.963891	-5.800015
96.997235	-3.400015
97.030579	-5.900015
97.063923	-4.400015
97.097267	-5.000015
97.130610	-5.800015
97.163954	-6.300015
97.197298	-5.000015
97.230642	-5.800015
97.263986	-4.100015
97.297330	-4.100015
97.330673	-4.100015
97.364017	-6.300015
97.397361	-5.000015
97.430705	-5.800015
97.464049	-6.300015
97.497393	-5.000015
97.530737	-5.800015
97.564080	-6.300015
97.597424	-5.000015
97.630768	-5.800015
97.664112	-6.300015
97.697456	-5.000015
97.730800	-5.800015
97.764143	-4.100015
97.797487	-6.300015
97.830831	-5.000015
97.864175	-5.800015
97.897519	-6.300015
97.930863	-5.000015
97.964206	-5.800015
97.997550	-3.400015
98.030894	-3.400015
98.064238	-3.400015
98.097582	-3.400015
98.130926	-3.400015
98.164270	-3.400015
98.197613	-3.400015
98.230957	-3.400015
98.264301	-6.300015
98.297645	-4.800016
98.330989	-5.800015
98.364333	-6.300015
98.397676	-5.000015
98.431020	-5.800015
98.464364	-6.300015
98.497708	-5.000015
98.531052	-5.800015
98.564396	-6.300015
98.597739	-5.000015
98.631083	-5.800015
98.664427	-6.300015
98.697771	-4.000015
98.731115	-4.000015
98.764459	-4.500015
98.797803	-5.000015
98.831146	-5.800015
98.864490	-6.300015
98.897834	-5.000015
98.931178	-5.800015
98.964522	-6.300015
98.997866	-5.000015
99.031209	-5.800015
99.064553	-6.300015
99.097897	-5.000015
99.131241	-5.800015
99.164585	-6.300015
99.197929	-5.000015
99.231272	-5.800015
99.264616	-3.400015
99.297960	-3.400015
99.331304	-3.400015
99.364648	-3.400015
99.397992	-3.400015
99.431335	-3.400015
99.464679	-3.400015
99.498023	-3.400015
99.531367	-6.300015
99.564711	-4.800016
99.598055	-5.700015
99.631399	-6.300015
99.664742	-5.000016
99.698086	-5.700016
99.731430	-6.300016
99.764774	-5.000016
99.798118	-5.700016
99.831462	-6.300016
99.864805	-5.000016
99.898149	-5.000016
99.931493	-5.800016
99.964837	-4.500016
99.998181	-5.800016
100.031525	-6.300016
100.064868	-4.300016
100.098212	-5.800016
100.131556	-6.300016
100.164900	-6.600016
100.198244	-5.000016
100.231588	-5.800016
100.264932	-4.500016
100.298275	-5.800016
100.331619	-6.300016
100.364963	-4.400016
100.398307	-5.800016
100.431651	-6.300016
100.464995	-4.100016
100.498338	-4.100016
100.531682	-6.300016
100.565026	-5.000016
100.598370	-5.800016
100.631714	-4.100016
100.665058	-4.100016
100.698401	-4.100016
100.731745	-4.100016
100.765089	-3.400016
100.798433	-6.300016
100.831777	-5.000016
100.865121	-5.800016
100.898465	-6.300016
100.931808	-4.400016
100.965152	-5.800016
100.998496	-6.300016
101.031840	-4.500016
101.065184	-5.800016
101.098528	-6.300016
101.131871	-4.400016
101.165215	-5.000016
101.198559	-5.700016
101.231903	-6.300016
101.265247	-5.000016
101.298591	-5.700016
101.331934	-6.300016
101.365278	-5.000016
101.398622	-5.400016
101.431966	-5.800016
101.465310	-6.300016
101.498654	-4.500016
101.531998	-5.000016
101.565341	-5.800016
101.598685	-6.600016
101.632029	-5.000016
101.665373	-5.800016
101.698717	-6.600016
101.732061	-5.000017
101.765404	-5.800017
101.798748	-4.100017
101.832092	-6.600017
101.865436	-5.000017
101.898780	-5.800017
101.932124	-6.600017
101.965467	-4.400017
101.998811	-5.700017
102.032155	-6.300017
102.065499	-6.600017
102.098843	-5.000017
102.132187	-5.800017
102.165531	-6.600017
102.198874	-5.000017
102.232218	-5.800018
102.265562	-6.600018
102.298906	-5.000018
102.332250	-5.800018
102.365594	-6.600018
102.398937	-5.000018
102.432281	-5.800019
102.465625	-6.600019
102.498969	-5.000019
102.532313	-5.800019
102.565657	-6.300019
102.599000	-4.500019
102.632344	-5.800019
102.665688	-5.900019
102.699032	-4.400019
102.732376	-5.800019
102.765720	-6.300019
102.799063	-6.600019
102.832407	-5.000019
102.865751	-5.800019
102.899095	-6.300019
102.932439	-5.000019
102.965783	-5.800019
102.999127	-6.600019
103.032470	-5.000019
103.065814	-5.800019
103.099158	-6.300019
103.132502	-5.000019
103.165846	-5.800019
103.199190	-6.600019
103.232533	-5.000020
103.265877	-5.800020
103.299221	-6.600020
103.332565	-5.000020
103.365909	-5.800020
103.399253	-5.900020
103.432596	-5.000020
103.465940	-5.800020
103.499284	-6.300020
103.532628	-6.700020
103.565972	-5.800020
103.599316	-6.600019
103.632660	-4.500020
103.666003	-5.000019
103.699347	-5.800019
103.732691	-6.600019
103.766035	-5.000020
103.799379	-5.800020
103.832723	-6.300020
103.866066	-5.000020
103.899410	-5.800020
103.932754	-6.300020
103.966098	-6.700020
103.999442	-5.800020
104.032786	-6.600019
104.066129	-6.300020
104.099473	-5.000020
104.132817	-5.700020
104.166161	-6.300020
104.199505	-5.000019
104.232849	-5.800019
104.266193	-6.300019
104.299536	-5.000019
104.332880	-5.000019
104.366224	-5.800019
104.399568	-6.600019
104.432912	-5.000020
104.466256	-5.800020
